Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
{'loss': 2.6676, 'grad_norm': 12.639646530151367, 'learning_rate': 3.4065716547901824e-05, 'epoch': 0.96}
{'loss': 2.6589, 'grad_norm': 13.848931312561035, 'learning_rate': 3.401623119556611e-05, 'epoch': 0.96}
{'loss': 2.6915, 'grad_norm': 14.618036270141602, 'learning_rate': 3.396674584323041e-05, 'epoch': 0.96}
{'loss': 2.6677, 'grad_norm': 14.246199607849121, 'learning_rate': 3.39172604908947e-05, 'epoch': 0.96}
{'loss': 2.6622, 'grad_norm': 13.723309516906738, 'learning_rate': 3.386777513855899e-05, 'epoch': 0.97}
{'loss': 2.661, 'grad_norm': 13.387750625610352, 'learning_rate': 3.381828978622328e-05, 'epoch': 0.97}
{'loss': 2.8204, 'grad_norm': 13.830046653747559, 'learning_rate': 3.376880443388757e-05, 'epoch': 0.97}
{'loss': 2.8068, 'grad_norm': 13.417037010192871, 'learning_rate': 3.3719319081551864e-05, 'epoch': 0.98}
{'loss': 2.7891, 'grad_norm': 13.492134094238281, 'learning_rate': 3.366983372921616e-05, 'epoch': 0.98}
{'loss': 2.6076, 'grad_norm': 13.833956718444824, 'learning_rate': 3.3620348376880444e-05, 'epoch': 0.98}
{'loss': 2.6803, 'grad_norm': 12.556633949279785, 'learning_rate': 3.357086302454474e-05, 'epoch': 0.99}
{'loss': 2.7046, 'grad_norm': 14.028881072998047, 'learning_rate': 3.3521377672209024e-05, 'epoch': 0.99}
{'loss': 2.7555, 'grad_norm': 14.060226440429688, 'learning_rate': 3.3471892319873324e-05, 'epoch': 0.99}
{'loss': 2.6014, 'grad_norm': 13.251086235046387, 'learning_rate': 3.342240696753761e-05, 'epoch': 0.99}
{'loss': 2.6466, 'grad_norm': 12.808191299438477, 'learning_rate': 3.3372921615201904e-05, 'epoch': 1.0}
{'loss': 2.5367, 'grad_norm': 12.25859260559082, 'learning_rate': 3.332343626286619e-05, 'epoch': 1.0}
{'loss': 2.0791, 'grad_norm': 10.139995574951172, 'learning_rate': 3.3273950910530484e-05, 'epoch': 1.0}
{'loss': 2.1509, 'grad_norm': 10.709307670593262, 'learning_rate': 3.322446555819478e-05, 'epoch': 1.01}
{'loss': 2.1232, 'grad_norm': 13.507085800170898, 'learning_rate': 3.317498020585907e-05, 'epoch': 1.01}
{'loss': 2.0051, 'grad_norm': 12.966975212097168, 'learning_rate': 3.312549485352336e-05, 'epoch': 1.01}
{'loss': 2.1013, 'grad_norm': 13.801637649536133, 'learning_rate': 3.307600950118765e-05, 'epoch': 1.02}
{'loss': 2.0454, 'grad_norm': 12.444245338439941, 'learning_rate': 3.302652414885194e-05, 'epoch': 1.02}
{'loss': 2.0579, 'grad_norm': 13.74296760559082, 'learning_rate': 3.297703879651624e-05, 'epoch': 1.02}
{'loss': 2.0853, 'grad_norm': 12.212751388549805, 'learning_rate': 3.2927553444180524e-05, 'epoch': 1.02}
{'loss': 2.0799, 'grad_norm': 12.27398681640625, 'learning_rate': 3.287806809184482e-05, 'epoch': 1.03}
{'loss': 2.1631, 'grad_norm': 12.068756103515625, 'learning_rate': 3.2828582739509104e-05, 'epoch': 1.03}
{'loss': 2.1084, 'grad_norm': 13.553881645202637, 'learning_rate': 3.27790973871734e-05, 'epoch': 1.03}
{'loss': 2.092, 'grad_norm': 12.64228630065918, 'learning_rate': 3.272961203483769e-05, 'epoch': 1.04}
{'loss': 2.116, 'grad_norm': 12.979170799255371, 'learning_rate': 3.2680126682501985e-05, 'epoch': 1.04}
{'loss': 2.0959, 'grad_norm': 13.828129768371582, 'learning_rate': 3.263064133016627e-05, 'epoch': 1.04}
{'loss': 2.1091, 'grad_norm': 14.521707534790039, 'learning_rate': 3.2581155977830565e-05, 'epoch': 1.05}
{'loss': 2.1345, 'grad_norm': 11.872478485107422, 'learning_rate': 3.253167062549485e-05, 'epoch': 1.05}
{'loss': 2.0391, 'grad_norm': 12.22876262664795, 'learning_rate': 3.248218527315915e-05, 'epoch': 1.05}
{'loss': 2.0366, 'grad_norm': 12.76555061340332, 'learning_rate': 3.243269992082344e-05, 'epoch': 1.05}
{'loss': 2.0774, 'grad_norm': 12.042717933654785, 'learning_rate': 3.238321456848773e-05, 'epoch': 1.06}
{'loss': 2.1818, 'grad_norm': 13.09926700592041, 'learning_rate': 3.233372921615202e-05, 'epoch': 1.06}
{'loss': 2.0763, 'grad_norm': 13.566158294677734, 'learning_rate': 3.228424386381631e-05, 'epoch': 1.06}
{'loss': 2.0995, 'grad_norm': 12.0552978515625, 'learning_rate': 3.22347585114806e-05, 'epoch': 1.07}
{'loss': 2.1364, 'grad_norm': 13.041871070861816, 'learning_rate': 3.21852731591449e-05, 'epoch': 1.07}
{'loss': 2.1203, 'grad_norm': 12.424749374389648, 'learning_rate': 3.2135787806809185e-05, 'epoch': 1.07}
{'loss': 2.1854, 'grad_norm': 13.542391777038574, 'learning_rate': 3.208630245447348e-05, 'epoch': 1.07}
{'loss': 2.0557, 'grad_norm': 13.34921932220459, 'learning_rate': 3.2036817102137765e-05, 'epoch': 1.08}
{'loss': 2.163, 'grad_norm': 13.042040824890137, 'learning_rate': 3.198733174980206e-05, 'epoch': 1.08}
{'loss': 2.1175, 'grad_norm': 13.623860359191895, 'learning_rate': 3.193784639746635e-05, 'epoch': 1.08}
{'loss': 2.1227, 'grad_norm': 14.776510238647461, 'learning_rate': 3.1888361045130645e-05, 'epoch': 1.09}
{'loss': 2.0978, 'grad_norm': 13.769225120544434, 'learning_rate': 3.183887569279493e-05, 'epoch': 1.09}
{'loss': 2.0807, 'grad_norm': 13.82401180267334, 'learning_rate': 3.1789390340459225e-05, 'epoch': 1.09}
{'loss': 2.1614, 'grad_norm': 13.527987480163574, 'learning_rate': 3.173990498812351e-05, 'epoch': 1.1}
{'loss': 2.1146, 'grad_norm': 12.962491035461426, 'learning_rate': 3.169041963578781e-05, 'epoch': 1.1}
{'loss': 2.161, 'grad_norm': 13.249410629272461, 'learning_rate': 3.16409342834521e-05, 'epoch': 1.1}
{'loss': 2.0801, 'grad_norm': 11.531625747680664, 'learning_rate': 3.159144893111639e-05, 'epoch': 1.1}
{'loss': 2.0994, 'grad_norm': 12.75029468536377, 'learning_rate': 3.154196357878068e-05, 'epoch': 1.11}
{'loss': 2.0859, 'grad_norm': 13.79856014251709, 'learning_rate': 3.149247822644497e-05, 'epoch': 1.11}
{'loss': 2.0612, 'grad_norm': 13.108407974243164, 'learning_rate': 3.1442992874109265e-05, 'epoch': 1.11}
{'loss': 2.216, 'grad_norm': 14.526132583618164, 'learning_rate': 3.139350752177356e-05, 'epoch': 1.12}
{'loss': 2.1259, 'grad_norm': 13.335189819335938, 'learning_rate': 3.1344022169437845e-05, 'epoch': 1.12}
{'loss': 2.0448, 'grad_norm': 11.98918342590332, 'learning_rate': 3.129453681710214e-05, 'epoch': 1.12}
{'loss': 2.0826, 'grad_norm': 11.98242473602295, 'learning_rate': 3.1245051464766425e-05, 'epoch': 1.13}
{'loss': 2.0544, 'grad_norm': 12.858970642089844, 'learning_rate': 3.1195566112430725e-05, 'epoch': 1.13}
{'loss': 2.0997, 'grad_norm': 12.390843391418457, 'learning_rate': 3.114608076009501e-05, 'epoch': 1.13}
{'loss': 2.1111, 'grad_norm': 13.335188865661621, 'learning_rate': 3.1096595407759305e-05, 'epoch': 1.13}
{'loss': 2.0078, 'grad_norm': 12.33494758605957, 'learning_rate': 3.104711005542359e-05, 'epoch': 1.14}
{'loss': 2.0536, 'grad_norm': 12.501389503479004, 'learning_rate': 3.0997624703087885e-05, 'epoch': 1.14}
{'loss': 2.1619, 'grad_norm': 14.707822799682617, 'learning_rate': 3.094813935075218e-05, 'epoch': 1.14}
{'loss': 2.1018, 'grad_norm': 12.898280143737793, 'learning_rate': 3.089865399841647e-05, 'epoch': 1.15}
{'loss': 2.1073, 'grad_norm': 11.271517753601074, 'learning_rate': 3.084916864608076e-05, 'epoch': 1.15}
{'loss': 2.1121, 'grad_norm': 13.253401756286621, 'learning_rate': 3.079968329374505e-05, 'epoch': 1.15}
{'loss': 2.1655, 'grad_norm': 14.0478515625, 'learning_rate': 3.075019794140934e-05, 'epoch': 1.15}
{'loss': 2.1271, 'grad_norm': 15.051844596862793, 'learning_rate': 3.070071258907364e-05, 'epoch': 1.16}
{'loss': 2.154, 'grad_norm': 13.14603042602539, 'learning_rate': 3.0651227236737926e-05, 'epoch': 1.16}
{'loss': 2.0816, 'grad_norm': 14.9230375289917, 'learning_rate': 3.060174188440222e-05, 'epoch': 1.16}
{'loss': 2.1171, 'grad_norm': 12.976754188537598, 'learning_rate': 3.0552256532066506e-05, 'epoch': 1.17}
{'loss': 2.1152, 'grad_norm': 13.088445663452148, 'learning_rate': 3.05027711797308e-05, 'epoch': 1.17}
{'loss': 2.1521, 'grad_norm': 12.977901458740234, 'learning_rate': 3.0453285827395096e-05, 'epoch': 1.17}
{'loss': 2.1474, 'grad_norm': 12.802781105041504, 'learning_rate': 3.0403800475059386e-05, 'epoch': 1.18}
{'loss': 2.1113, 'grad_norm': 13.219176292419434, 'learning_rate': 3.0354315122723676e-05, 'epoch': 1.18}
{'loss': 2.0462, 'grad_norm': 11.825486183166504, 'learning_rate': 3.0304829770387966e-05, 'epoch': 1.18}
{'loss': 2.1335, 'grad_norm': 14.402833938598633, 'learning_rate': 3.0255344418052256e-05, 'epoch': 1.18}
{'loss': 2.05, 'grad_norm': 13.597810745239258, 'learning_rate': 3.0205859065716553e-05, 'epoch': 1.19}
{'loss': 2.082, 'grad_norm': 13.98759937286377, 'learning_rate': 3.0156373713380843e-05, 'epoch': 1.19}
{'loss': 2.1301, 'grad_norm': 13.566990852355957, 'learning_rate': 3.0106888361045133e-05, 'epoch': 1.19}
{'loss': 2.1017, 'grad_norm': 12.744620323181152, 'learning_rate': 3.0057403008709423e-05, 'epoch': 1.2}
{'loss': 2.1169, 'grad_norm': 13.961616516113281, 'learning_rate': 3.0007917656373713e-05, 'epoch': 1.2}
{'loss': 2.0988, 'grad_norm': 14.894623756408691, 'learning_rate': 2.995843230403801e-05, 'epoch': 1.2}
{'loss': 2.1642, 'grad_norm': 12.7390775680542, 'learning_rate': 2.99089469517023e-05, 'epoch': 1.21}
{'loss': 2.181, 'grad_norm': 13.199597358703613, 'learning_rate': 2.985946159936659e-05, 'epoch': 1.21}
{'loss': 2.0814, 'grad_norm': 12.440178871154785, 'learning_rate': 2.980997624703088e-05, 'epoch': 1.21}
{'loss': 2.1232, 'grad_norm': 12.80802059173584, 'learning_rate': 2.976049089469517e-05, 'epoch': 1.21}
{'loss': 2.0436, 'grad_norm': 13.601509094238281, 'learning_rate': 2.9711005542359466e-05, 'epoch': 1.22}
{'loss': 2.1706, 'grad_norm': 15.130023002624512, 'learning_rate': 2.9661520190023756e-05, 'epoch': 1.22}
{'loss': 2.0291, 'grad_norm': 12.563199043273926, 'learning_rate': 2.9612034837688046e-05, 'epoch': 1.22}
{'loss': 2.1575, 'grad_norm': 13.054113388061523, 'learning_rate': 2.9562549485352336e-05, 'epoch': 1.23}
{'loss': 2.0595, 'grad_norm': 11.204483985900879, 'learning_rate': 2.9513064133016626e-05, 'epoch': 1.23}
{'loss': 2.0878, 'grad_norm': 13.120119094848633, 'learning_rate': 2.9463578780680916e-05, 'epoch': 1.23}
{'loss': 2.1143, 'grad_norm': 15.424179077148438, 'learning_rate': 2.9414093428345213e-05, 'epoch': 1.24}
{'loss': 2.2226, 'grad_norm': 14.347091674804688, 'learning_rate': 2.9364608076009503e-05, 'epoch': 1.24}
{'loss': 2.1631, 'grad_norm': 14.2622709274292, 'learning_rate': 2.9315122723673793e-05, 'epoch': 1.24}
{'loss': 2.141, 'grad_norm': 12.412487983703613, 'learning_rate': 2.9265637371338083e-05, 'epoch': 1.24}
{'loss': 2.0617, 'grad_norm': 13.915092468261719, 'learning_rate': 2.9216152019002373e-05, 'epoch': 1.25}
{'loss': 2.1618, 'grad_norm': 13.075056076049805, 'learning_rate': 2.916666666666667e-05, 'epoch': 1.25}
{'loss': 2.1095, 'grad_norm': 15.77842903137207, 'learning_rate': 2.911718131433096e-05, 'epoch': 1.25}
{'loss': 2.1235, 'grad_norm': 14.865206718444824, 'learning_rate': 2.906769596199525e-05, 'epoch': 1.26}
{'loss': 2.1232, 'grad_norm': 13.63000202178955, 'learning_rate': 2.901821060965954e-05, 'epoch': 1.26}
{'loss': 2.1327, 'grad_norm': 13.429401397705078, 'learning_rate': 2.896872525732383e-05, 'epoch': 1.26}
{'loss': 2.0852, 'grad_norm': 14.77437973022461, 'learning_rate': 2.8919239904988127e-05, 'epoch': 1.26}
{'loss': 2.1218, 'grad_norm': 13.720059394836426, 'learning_rate': 2.8869754552652417e-05, 'epoch': 1.27}
{'loss': 2.052, 'grad_norm': 13.374205589294434, 'learning_rate': 2.8820269200316707e-05, 'epoch': 1.27}
{'loss': 2.0532, 'grad_norm': 11.362285614013672, 'learning_rate': 2.8770783847980997e-05, 'epoch': 1.27}
{'loss': 2.1896, 'grad_norm': 14.052599906921387, 'learning_rate': 2.8721298495645287e-05, 'epoch': 1.28}
{'loss': 2.0883, 'grad_norm': 12.560591697692871, 'learning_rate': 2.8671813143309583e-05, 'epoch': 1.28}
{'loss': 2.1194, 'grad_norm': 13.099432945251465, 'learning_rate': 2.8622327790973873e-05, 'epoch': 1.28}
{'loss': 2.0357, 'grad_norm': 14.130669593811035, 'learning_rate': 2.8572842438638163e-05, 'epoch': 1.29}
{'loss': 2.1757, 'grad_norm': 13.456720352172852, 'learning_rate': 2.8523357086302453e-05, 'epoch': 1.29}
{'loss': 2.135, 'grad_norm': 14.18421459197998, 'learning_rate': 2.8473871733966743e-05, 'epoch': 1.29}
{'loss': 2.1761, 'grad_norm': 13.858278274536133, 'learning_rate': 2.842438638163104e-05, 'epoch': 1.29}
{'loss': 2.147, 'grad_norm': 14.04216194152832, 'learning_rate': 2.837490102929533e-05, 'epoch': 1.3}
{'loss': 2.2238, 'grad_norm': 13.85827922821045, 'learning_rate': 2.832541567695962e-05, 'epoch': 1.3}
{'loss': 2.1321, 'grad_norm': 13.180770874023438, 'learning_rate': 2.827593032462391e-05, 'epoch': 1.3}
{'loss': 2.1512, 'grad_norm': 14.991645812988281, 'learning_rate': 2.82264449722882e-05, 'epoch': 1.31}
{'loss': 2.1528, 'grad_norm': 14.207633972167969, 'learning_rate': 2.8176959619952497e-05, 'epoch': 1.31}
{'loss': 2.0536, 'grad_norm': 11.193527221679688, 'learning_rate': 2.8127474267616787e-05, 'epoch': 1.31}
{'loss': 2.1173, 'grad_norm': 12.40256404876709, 'learning_rate': 2.8077988915281077e-05, 'epoch': 1.32}
{'loss': 2.1544, 'grad_norm': 15.610804557800293, 'learning_rate': 2.8028503562945367e-05, 'epoch': 1.32}
{'loss': 2.1479, 'grad_norm': 13.035652160644531, 'learning_rate': 2.797901821060966e-05, 'epoch': 1.32}
{'loss': 2.1043, 'grad_norm': 12.50473403930664, 'learning_rate': 2.7929532858273954e-05, 'epoch': 1.32}
{'loss': 2.1501, 'grad_norm': 13.621740341186523, 'learning_rate': 2.7880047505938244e-05, 'epoch': 1.33}
{'loss': 2.1363, 'grad_norm': 12.459136009216309, 'learning_rate': 2.7830562153602534e-05, 'epoch': 1.33}
{'loss': 2.1231, 'grad_norm': 13.223747253417969, 'learning_rate': 2.7781076801266827e-05, 'epoch': 1.33}
{'loss': 2.0744, 'grad_norm': 15.629347801208496, 'learning_rate': 2.7731591448931117e-05, 'epoch': 1.34}
{'loss': 2.1264, 'grad_norm': 14.704231262207031, 'learning_rate': 2.768210609659541e-05, 'epoch': 1.34}
{'loss': 2.2203, 'grad_norm': 13.259941101074219, 'learning_rate': 2.76326207442597e-05, 'epoch': 1.34}
{'loss': 2.0962, 'grad_norm': 13.813118934631348, 'learning_rate': 2.758313539192399e-05, 'epoch': 1.35}
{'loss': 2.1188, 'grad_norm': 14.16280460357666, 'learning_rate': 2.7533650039588284e-05, 'epoch': 1.35}
{'loss': 2.1325, 'grad_norm': 12.526555061340332, 'learning_rate': 2.7484164687252574e-05, 'epoch': 1.35}
{'loss': 2.2132, 'grad_norm': 13.413298606872559, 'learning_rate': 2.7434679334916867e-05, 'epoch': 1.35}
{'loss': 2.1437, 'grad_norm': 12.109864234924316, 'learning_rate': 2.7385193982581157e-05, 'epoch': 1.36}
{'loss': 2.0116, 'grad_norm': 12.32953929901123, 'learning_rate': 2.733570863024545e-05, 'epoch': 1.36}
{'loss': 2.0412, 'grad_norm': 12.802347183227539, 'learning_rate': 2.728622327790974e-05, 'epoch': 1.36}
{'loss': 2.033, 'grad_norm': 12.640089988708496, 'learning_rate': 2.723673792557403e-05, 'epoch': 1.37}
{'loss': 2.1959, 'grad_norm': 12.342866897583008, 'learning_rate': 2.7187252573238324e-05, 'epoch': 1.37}
{'loss': 2.0556, 'grad_norm': 16.91787338256836, 'learning_rate': 2.7137767220902614e-05, 'epoch': 1.37}
{'loss': 2.142, 'grad_norm': 12.4141206741333, 'learning_rate': 2.7088281868566907e-05, 'epoch': 1.37}
{'loss': 2.097, 'grad_norm': 12.169569969177246, 'learning_rate': 2.7038796516231197e-05, 'epoch': 1.38}
{'loss': 2.1453, 'grad_norm': 13.8538236618042, 'learning_rate': 2.6989311163895488e-05, 'epoch': 1.38}
{'loss': 2.1413, 'grad_norm': 14.199638366699219, 'learning_rate': 2.693982581155978e-05, 'epoch': 1.38}
{'loss': 2.1356, 'grad_norm': 15.337355613708496, 'learning_rate': 2.6890340459224074e-05, 'epoch': 1.39}
{'loss': 2.1314, 'grad_norm': 13.51867961883545, 'learning_rate': 2.6840855106888364e-05, 'epoch': 1.39}
{'loss': 2.0834, 'grad_norm': 13.935982704162598, 'learning_rate': 2.6791369754552654e-05, 'epoch': 1.39}
{'loss': 2.2056, 'grad_norm': 14.422874450683594, 'learning_rate': 2.6741884402216944e-05, 'epoch': 1.4}
{'loss': 2.1386, 'grad_norm': 14.386941909790039, 'learning_rate': 2.6692399049881234e-05, 'epoch': 1.4}
{'loss': 2.1399, 'grad_norm': 14.625214576721191, 'learning_rate': 2.664291369754553e-05, 'epoch': 1.4}
{'loss': 2.1001, 'grad_norm': 14.696089744567871, 'learning_rate': 2.659342834520982e-05, 'epoch': 1.4}
{'loss': 2.0856, 'grad_norm': 15.047380447387695, 'learning_rate': 2.654394299287411e-05, 'epoch': 1.41}
{'loss': 2.1033, 'grad_norm': 12.971220016479492, 'learning_rate': 2.64944576405384e-05, 'epoch': 1.41}
{'loss': 2.1521, 'grad_norm': 13.860992431640625, 'learning_rate': 2.644497228820269e-05, 'epoch': 1.41}
{'loss': 2.1661, 'grad_norm': 14.484457015991211, 'learning_rate': 2.6395486935866988e-05, 'epoch': 1.42}
{'loss': 2.1417, 'grad_norm': 12.826272010803223, 'learning_rate': 2.6346001583531278e-05, 'epoch': 1.42}
{'loss': 2.168, 'grad_norm': 14.150670051574707, 'learning_rate': 2.6296516231195568e-05, 'epoch': 1.42}
{'loss': 2.0921, 'grad_norm': 12.548977851867676, 'learning_rate': 2.6247030878859858e-05, 'epoch': 1.43}
{'loss': 2.0616, 'grad_norm': 14.004417419433594, 'learning_rate': 2.6197545526524148e-05, 'epoch': 1.43}
{'loss': 2.1013, 'grad_norm': 14.028456687927246, 'learning_rate': 2.6148060174188445e-05, 'epoch': 1.43}
{'loss': 2.1173, 'grad_norm': 15.092939376831055, 'learning_rate': 2.6098574821852735e-05, 'epoch': 1.43}
{'loss': 2.0586, 'grad_norm': 12.651211738586426, 'learning_rate': 2.6049089469517025e-05, 'epoch': 1.44}
{'loss': 2.1052, 'grad_norm': 14.717704772949219, 'learning_rate': 2.5999604117181315e-05, 'epoch': 1.44}
{'loss': 2.1364, 'grad_norm': 14.927706718444824, 'learning_rate': 2.5950118764845605e-05, 'epoch': 1.44}
{'loss': 2.0847, 'grad_norm': 15.107526779174805, 'learning_rate': 2.59006334125099e-05, 'epoch': 1.45}
{'loss': 2.1127, 'grad_norm': 13.628872871398926, 'learning_rate': 2.585114806017419e-05, 'epoch': 1.45}
{'loss': 2.1848, 'grad_norm': 15.024157524108887, 'learning_rate': 2.580166270783848e-05, 'epoch': 1.45}
{'loss': 2.2103, 'grad_norm': 13.867801666259766, 'learning_rate': 2.575217735550277e-05, 'epoch': 1.45}
{'loss': 2.1587, 'grad_norm': 15.925949096679688, 'learning_rate': 2.570269200316706e-05, 'epoch': 1.46}
{'loss': 2.1125, 'grad_norm': 14.323050498962402, 'learning_rate': 2.5653206650831358e-05, 'epoch': 1.46}
{'loss': 2.124, 'grad_norm': 13.359359741210938, 'learning_rate': 2.5603721298495648e-05, 'epoch': 1.46}
{'loss': 2.0733, 'grad_norm': 13.617111206054688, 'learning_rate': 2.5554235946159938e-05, 'epoch': 1.47}
{'loss': 2.0167, 'grad_norm': 13.032065391540527, 'learning_rate': 2.5504750593824228e-05, 'epoch': 1.47}
{'loss': 2.1642, 'grad_norm': 14.60402774810791, 'learning_rate': 2.5455265241488518e-05, 'epoch': 1.47}
{'loss': 2.0523, 'grad_norm': 13.415207862854004, 'learning_rate': 2.5405779889152815e-05, 'epoch': 1.48}
{'loss': 2.1112, 'grad_norm': 14.967432022094727, 'learning_rate': 2.5356294536817105e-05, 'epoch': 1.48}
{'loss': 2.0887, 'grad_norm': 14.342435836791992, 'learning_rate': 2.5306809184481395e-05, 'epoch': 1.48}
{'loss': 2.1226, 'grad_norm': 13.904816627502441, 'learning_rate': 2.5257323832145685e-05, 'epoch': 1.48}
{'loss': 2.179, 'grad_norm': 14.333784103393555, 'learning_rate': 2.5207838479809975e-05, 'epoch': 1.49}
{'loss': 2.132, 'grad_norm': 13.330428123474121, 'learning_rate': 2.5158353127474272e-05, 'epoch': 1.49}
{'loss': 2.1647, 'grad_norm': 14.69032096862793, 'learning_rate': 2.5108867775138562e-05, 'epoch': 1.49}
{'loss': 2.1969, 'grad_norm': 11.975546836853027, 'learning_rate': 2.5059382422802852e-05, 'epoch': 1.5}
{'loss': 2.1312, 'grad_norm': 14.172764778137207, 'learning_rate': 2.5009897070467142e-05, 'epoch': 1.5}
{'loss': 2.2363, 'grad_norm': 14.749112129211426, 'learning_rate': 2.4960411718131435e-05, 'epoch': 1.5}
{'loss': 2.0071, 'grad_norm': 13.394556045532227, 'learning_rate': 2.4910926365795725e-05, 'epoch': 1.51}
{'loss': 2.0832, 'grad_norm': 12.984017372131348, 'learning_rate': 2.4861441013460015e-05, 'epoch': 1.51}
{'loss': 2.1079, 'grad_norm': 13.754958152770996, 'learning_rate': 2.481195566112431e-05, 'epoch': 1.51}
{'loss': 2.0886, 'grad_norm': 13.091473579406738, 'learning_rate': 2.47624703087886e-05, 'epoch': 1.51}
{'loss': 2.0693, 'grad_norm': 14.613326072692871, 'learning_rate': 2.4712984956452892e-05, 'epoch': 1.52}
{'loss': 2.0872, 'grad_norm': 14.390825271606445, 'learning_rate': 2.4663499604117182e-05, 'epoch': 1.52}
{'loss': 2.0979, 'grad_norm': 15.140275001525879, 'learning_rate': 2.4614014251781472e-05, 'epoch': 1.52}
{'loss': 2.1552, 'grad_norm': 14.052589416503906, 'learning_rate': 2.4564528899445765e-05, 'epoch': 1.53}
{'loss': 2.1784, 'grad_norm': 14.35943603515625, 'learning_rate': 2.4515043547110055e-05, 'epoch': 1.53}
{'loss': 2.1434, 'grad_norm': 13.404748916625977, 'learning_rate': 2.446555819477435e-05, 'epoch': 1.53}
{'loss': 2.1475, 'grad_norm': 12.238176345825195, 'learning_rate': 2.441607284243864e-05, 'epoch': 1.54}
{'loss': 2.1401, 'grad_norm': 12.696171760559082, 'learning_rate': 2.436658749010293e-05, 'epoch': 1.54}
{'loss': 2.0913, 'grad_norm': 14.834023475646973, 'learning_rate': 2.4317102137767222e-05, 'epoch': 1.54}
{'loss': 2.1754, 'grad_norm': 14.039388656616211, 'learning_rate': 2.4267616785431512e-05, 'epoch': 1.54}
{'loss': 2.0899, 'grad_norm': 12.45296859741211, 'learning_rate': 2.4218131433095806e-05, 'epoch': 1.55}
{'loss': 2.1271, 'grad_norm': 14.717474937438965, 'learning_rate': 2.4168646080760096e-05, 'epoch': 1.55}
{'loss': 2.145, 'grad_norm': 15.007146835327148, 'learning_rate': 2.4119160728424386e-05, 'epoch': 1.55}
{'loss': 2.169, 'grad_norm': 13.938738822937012, 'learning_rate': 2.406967537608868e-05, 'epoch': 1.56}
{'loss': 2.1287, 'grad_norm': 15.03912353515625, 'learning_rate': 2.402019002375297e-05, 'epoch': 1.56}
{'loss': 2.0562, 'grad_norm': 12.409605026245117, 'learning_rate': 2.3970704671417262e-05, 'epoch': 1.56}
{'loss': 2.23, 'grad_norm': 13.168084144592285, 'learning_rate': 2.3921219319081552e-05, 'epoch': 1.56}
{'loss': 2.1001, 'grad_norm': 14.787506103515625, 'learning_rate': 2.3871733966745842e-05, 'epoch': 1.57}
{'loss': 2.1324, 'grad_norm': 12.942069053649902, 'learning_rate': 2.3822248614410136e-05, 'epoch': 1.57}
{'loss': 2.1307, 'grad_norm': 14.357192039489746, 'learning_rate': 2.3772763262074426e-05, 'epoch': 1.57}
{'loss': 2.1534, 'grad_norm': 14.181361198425293, 'learning_rate': 2.372327790973872e-05, 'epoch': 1.58}
{'loss': 2.0815, 'grad_norm': 14.378388404846191, 'learning_rate': 2.367379255740301e-05, 'epoch': 1.58}
{'loss': 2.1259, 'grad_norm': 14.80720329284668, 'learning_rate': 2.36243072050673e-05, 'epoch': 1.58}
{'loss': 2.179, 'grad_norm': 14.259626388549805, 'learning_rate': 2.3574821852731593e-05, 'epoch': 1.59}
{'loss': 2.0992, 'grad_norm': 14.158906936645508, 'learning_rate': 2.3525336500395883e-05, 'epoch': 1.59}
{'loss': 2.1519, 'grad_norm': 14.938876152038574, 'learning_rate': 2.3475851148060173e-05, 'epoch': 1.59}
{'loss': 2.1074, 'grad_norm': 13.987842559814453, 'learning_rate': 2.3426365795724466e-05, 'epoch': 1.59}
{'loss': 2.0999, 'grad_norm': 12.31238079071045, 'learning_rate': 2.3376880443388756e-05, 'epoch': 1.6}
{'loss': 2.1511, 'grad_norm': 15.118439674377441, 'learning_rate': 2.332739509105305e-05, 'epoch': 1.6}
{'loss': 2.1138, 'grad_norm': 13.966439247131348, 'learning_rate': 2.327790973871734e-05, 'epoch': 1.6}
{'loss': 2.1171, 'grad_norm': 14.22326946258545, 'learning_rate': 2.322842438638163e-05, 'epoch': 1.61}
{'loss': 2.2156, 'grad_norm': 16.3793888092041, 'learning_rate': 2.3178939034045923e-05, 'epoch': 1.61}
{'loss': 2.1324, 'grad_norm': 13.29172134399414, 'learning_rate': 2.3129453681710213e-05, 'epoch': 1.61}
